시도,구시군,선거종류,선거구코드,선거구명,당선인수,경계당선자,경계당선자득표,첫낙선자,첫낙선자득표,당선권경계표차,추가송부투표소수,공개투표소명수,확인된중단수,검토등급,해석제한,출처URL
전북특별자치도,무주군,기초의원,6531202,무주군나선거구,3,오광석,1103,문은영,951,152,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,부안군,광역의원,5531701,부안군선거구,1,김창현,18056,김동선,6222,11834,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,부안군,기초의원,6531701,부안군가선거구,3,장은아,2259,김성찬,1703,556,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,부안군,기초의원,6531703,부안군다선거구,2,김정군,1720,조병숙,1463,257,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,부안군,기초의원,6531704,부안군라선거구,2,박태수,1429,이상수,1386,43,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,순창군,광역의원,5531501,순창군선거구,1,장승필,15132,강윤경,3754,11378,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,순창군,기초의원,6531501,순창군가선거구,2,김정숙,1897,신정이,1721,176,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,순창군,기초의원,6531502,순창군나선거구,2,문완식,1341,윤태호,707,634,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,순창군,기초의원,6531503,순창군다선거구,3,손종석,1440,양인섭,1072,368,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,완주군,기초의원,6531001,완주군가선거구,4,유이수,3397,이주갑,3184,213,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,완주군,기초의원,6531002,완주군나선거구,3,심부건,2702,이성원,2555,147,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,완주군,기초의원,6531003,완주군다선거구,2,임귀현,2692,김상식,2311,381,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530502,익산시나선거구,2,김충영,3318,박상우,2129,1189,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530503,익산시다선거구,2,박종대,5671,박중희,3310,2361,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530504,익산시라선거구,2,조규대,2643,박종철,2529,114,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530505,익산시마선거구,2,김영민,2572,전세성,2374,198,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530506,익산시바선거구,3,정영미,2856,이충열,2127,729,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530507,익산시사선거구,3,손진영,4323,박경원,2287,2036,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530508,익산시아선거구,3,소길영,3146,이종현,2913,233,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,익산시,기초의원,6530509,익산시자선거구,3,황두관,3599,국호림,2304,1295,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,임실군,광역의원,5531401,임실군선거구,1,박정규,13990,김철호,2814,11176,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,임실군,기초의원,6531401,임실군가선거구,2,정일윤,1588,양주영,1279,309,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,임실군,기초의원,6531402,임실군나선거구,2,임은두,1628,김영부,1209,419,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,임실군,기초의원,6531403,임실군다선거구,3,라시열,1138,김용완,1123,15,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,장수군,광역의원,5531301,장수군선거구,1,장정복,9684,박용근,4752,4932,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,장수군,기초의원,6531301,장수군가선거구,3,정상득,1550,장종태,1397,153,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,장수군,기초의원,6531302,장수군나선거구,3,김남수,1297,채수권,1282,15,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시덕진구,기초의원,6530201,전주시아선거구,2,최서연,9680,윤선호,3288,6392,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시덕진구,기초의원,6530202,전주시자선거구,3,경현철,4607,김재범,4036,571,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시덕진구,기초의원,6530203,전주시차선거구,2,온혜정,6758,오현숙,4635,2123,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시덕진구,기초의원,6530204,전주시카선거구,3,최명권,5539,박윤정,5189,350,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,광역의원,5530103,전주시제3선거구,1,정종복,25484,배정현,8659,16825,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,광역의원,5530107,전주시제7선거구,1,박형배,11729,이수진,2297,9432,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530101,전주시가선거구,3,채민석,5725,김원주,3526,2199,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530102,전주시나선거구,3,이동문,4699,여민영,2901,1798,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530103,전주시다선거구,4,최주만,4796,김주년,4357,439,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530104,전주시라선거구,2,최영심,4031,심진철,3793,238,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530105,전주시마선거구,3,김현덕,4533,한승우,4075,458,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530106,전주시바선거구,3,김성규,4347,김금주,3819,528,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,전주시완산구,기초의원,6530107,전주시사선거구,2,홍대규,3864,박용욱,2897,967,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,광역의원,5530702,정읍시제2선거구,1,염영선,28027,이윤호,9027,19000,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530701,정읍시가선거구,2,오승현,2039,박철용,1554,485,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530702,정읍시나선거구,2,이복형,1315,고경윤,1009,306,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530704,정읍시라선거구,2,김승범,2028,최재기,1540,488,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530705,정읍시마선거구,3,김석환,2242,김용훈,1515,727,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530706,정읍시바선거구,2,박일,3013,조상중,2986,27,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,정읍시,기초의원,6530707,정읍시사선거구,2,김영현,2268,이만재,2105,163,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,진안군,광역의원,5531101,진안군선거구,1,전용태,11540,박석주,4964,6576,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,진안군,기초의원,6531101,진안군가선거구,3,손동규,1614,김기호,1342,272,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
전북특별자치도,진안군,기초의원,6531102,진안군나선거구,3,김명갑,1511,박관순,1374,137,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490201,제주특별자치도 서귀포시 송산동·효돈동·영천동선거구,1,강충룡,4133,오정훈,3674,459,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490202,제주특별자치도 서귀포시 정방동·중앙동·천지동·서홍동선거구,1,오은초,3898,강하영,3275,623,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490203,제주특별자치도 서귀포시 동홍동선거구,1,김대진,6910,오현승,3892,3018,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490204,제주특별자치도 서귀포시 대륜동선거구,1,강명균,4007,이정엽,3896,111,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490206,제주특별자치도 서귀포시 대정읍선거구,1,이경철,4229,송호철,3959,270,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490208,제주특별자치도 서귀포시 성산읍선거구,1,양홍식,4426,현기종,4306,120,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490209,제주특별자치도 서귀포시 안덕면선거구,1,하성용,4066,조훈배,2420,1646,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,서귀포시,광역의원,5490210,제주특별자치도 서귀포시 표선면선거구,1,한동훈,3769,현경주,2517,1252,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490102,제주특별자치도 제주시 일도2동선거구,1,박호형,8550,박현욱,3848,4702,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490105,제주특별자치도 제주시 이도2동을선거구,1,한동수,6475,송경남,2118,4357,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490106,제주특별자치도 제주시 삼도1동·삼도2동선거구,1,정민구,5610,윤용팔,3735,1875,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490107,제주특별자치도 제주시 용담1동·용담2동선거구,1,김황국,5373,이창민,4190,1183,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490110,제주특별자치도 제주시 연동갑선거구,1,양영식,4794,강경문,3556,1238,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490111,제주특별자치도 제주시 연동을선거구,1,강철남,5353,김지은,3273,2080,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490112,제주특별자치도 제주시 노형동갑선거구,1,양경호,7053,김세훈,3408,3645,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490113,제주특별자치도 제주시 노형동을선거구,1,이경심,7494,고민수,4153,3341,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490114,제주특별자치도 제주시 외도동·이호동·도두동선거구,1,송창권,7491,양해두,3559,3932,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490115,제주특별자치도 제주시 한림읍선거구,1,이남근,5523,김도엽,4003,1520,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490116,제주특별자치도 제주시 애월읍갑선거구,1,장정훈,3829,강재섭,3332,497,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490117,제주특별자치도 제주시 구좌읍·우도면선거구,1,강동우,4309,부지성,4109,200,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490118,제주특별자치도 제주시 조천읍선거구,1,김덕홍,6664,김석진,6350,314,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490119,제주특별자치도 제주시 한경면·추자면선거구,1,김승준,3716,김원찬,2754,962,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490121,제주특별자치도 제주시 오라동선거구,1,강정범,5584,부람준,1248,4336,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
제주특별자치도,제주시,광역의원,5490122,제주특별자치도 제주시 아라동을선거구,1,양영수,4139,정현철,3824,315,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,계룡시,광역의원,5441001,계룡시선거구,1,윤재은,12610,이재운,10766,1844,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,계룡시,기초의원,6441001,계룡시가선거구,3,이양희,2940,신동원,1830,1110,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,계룡시,기초의원,6441002,계룡시나선거구,3,강흥식,1883,이미옥,1412,471,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,공주시,광역의원,5440201,공주시제1선거구,1,노한섭,18025,최훈,17895,130,0,0,0,우선검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,공주시,광역의원,5440202,공주시제2선거구,1,박기영,12541,권흥길,10024,2517,0,0,0,참고,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
충청남도,공주시,기초의원,6440201,공주시가선거구,2,박천수,3856,이맹석,2954,902,0,0,0,검토,부족 투표소가 해당 선거구에 속하는지는 투표소명 또는 읍면동이 공개된 경우에만 별도 확인 필요,https://info.nec.go.kr/main/showDocument.xhtml?electionId=0020260603&topMenuId=VC&secondMenuId=VCCP08
